Timestamp for sample frequency every 15 min,Temperature_Fahrenheit,Relative_Humidity
2018-08-01 07:15:00,74.0803,94.5249
2018-08-01 07:30:00,74.9297,93.3347
2018-08-01 07:45:00,75.3544,92.9380
2018-08-01 08:00:00,76.8602,91.2595
2018-08-01 08:15:00,77.5166,90.8933
2018-08-01 08:30:00,79.9684,89.1233
2018-08-01 08:45:00,78.9259,86.6819
2018-08-01 09:00:00,78.5591,87.1702
2018-08-01 09:15:00,78.9838,88.0247
2018-08-01 09:30:00,79.4085,85.9495
2018-08-01 09:45:00,80.0842,85.5222
2018-08-01 10:00:00,82.7097,81.9211
2018-08-01 10:15:00,81.2811,81.4939
2018-08-01 10:30:00,83.0958,79.6934
2018-08-01 10:45:00,83.8680,77.1604
2018-08-01 11:00:00,84.1383,76.8857
2018-08-01 11:15:00,85.9530,74.5969
2018-08-01 11:30:00,85.8178,74.2307
2018-08-01 11:45:00,86.7831,72.0029
2018-08-01 12:00:00,86.6480,70.0193
2018-08-01 12:15:00,87.2078,69.5310
2018-08-01 12:30:00,86.6673,68.5544
2018-08-01 12:45:00,86.4356,69.7751
2018-08-01 13:00:00,88.1152,68.0967
2018-08-01 13:15:00,88.1345,66.4487
2018-08-01 13:30:00,87.7290,66.4792
2018-08-01 13:45:00,88.8874,67.2117
2018-08-01 14:00:00,89.9105,63.8242
2018-08-01 14:15:00,90.5669,62.7256
2018-08-01 14:30:00,90.9916,61.6880
2018-08-01 14:45:00,91.7445,61.0776
2018-08-01 15:00:00,92.0148,59.4297
2018-08-01 15:15:00,92.6133,58.3005
2018-08-01 15:30:00,92.3623,58.4531
2018-08-01 15:45:00,93.0959,57.3850
2018-08-01 16:00:00,93.0380,57.7207
2018-08-01 16:15:00,93.6944,56.0728
2018-08-01 16:30:00,93.7523,56.6831
2018-08-01 16:45:00,94.0225,54.0281
2018-08-01 17:00:00,94.2349,54.9741
2018-08-01 17:15:00,93.8681,54.3638
2018-08-01 17:30:00,93.3276,55.6455
2018-08-01 17:45:00,93.5592,53.1431
2018-08-01 18:00:00,92.7677,55.2488
2018-08-01 18:15:00,92.7291,53.9670
2018-08-01 18:30:00,92.2851,55.5540
2018-08-01 18:45:00,90.7986,57.2019
2018-08-01 19:00:00,89.4665,58.9109
2018-08-01 19:15:00,87.6518,60.6504
2018-08-01 19:30:00,86.3970,62.5120
2018-08-01 19:45:00,85.5862,64.1294
2018-08-01 20:00:00,84.8719,65.5942
2018-08-01 20:15:00,84.4279,66.6318
2018-08-01 20:30:00,84.0611,67.5779
2018-08-01 20:45:00,80.7792,67.1812
2018-08-01 21:00:00,78.5398,72.8574
2018-08-01 21:15:00,77.0919,77.1909
2018-08-01 21:30:00,76.0494,80.9141
2018-08-01 21:45:00,75.6247,82.8062
2018-08-01 22:00:00,75.4317,83.8438
2018-08-01 22:15:00,74.7753,84.5457
2018-08-01 22:30:00,74.4471,85.3696
2018-08-01 22:45:00,74.7367,86.3767
2018-08-01 23:00:00,74.7367,87.0176
2018-08-01 23:15:00,74.5436,87.8110
2018-08-01 23:30:00,73.9258,87.8721
2018-08-01 23:45:00,73.6749,88.1162
2018-08-02 00:00:00,73.7521,88.9707
2018-08-02 00:15:00,73.7135,89.2454
2018-08-02 00:30:00,73.6749,89.4285
2018-08-02 00:45:00,73.6749,90.0999
2018-08-02 01:00:00,73.7907,90.6187
2018-08-02 01:15:00,73.7907,91.0459
2018-08-02 01:30:00,73.6363,91.4121
2018-08-02 01:45:00,73.6556,91.8699
2018-08-02 02:00:00,73.8293,92.2361
2018-08-02 02:15:00,73.8679,92.4497
2018-08-02 02:30:00,73.9065,92.6938
2018-08-02 02:45:00,73.9452,92.8770
2018-08-02 03:00:00,73.9258,92.9685
2018-08-02 03:15:00,73.8679,93.1211
2018-08-02 03:30:00,73.7521,93.1821
2018-08-02 03:45:00,73.6942,93.3958
2018-08-02 04:00:00,73.5591,93.5178
2018-08-02 04:15:00,73.4046,93.5178
2018-08-02 04:30:00,73.2116,93.5789
2018-08-02 04:45:00,73.0185,93.5483
2018-08-02 05:00:00,72.9992,93.7009
2018-08-02 05:15:00,72.9799,93.7620
2018-08-02 05:30:00,73.0378,93.8535
2018-08-02 05:45:00,72.9027,93.8840
2018-08-02 06:00:00,72.6903,93.7925
2018-08-02 06:15:00,72.5745,93.8840
2018-08-02 06:30:00,72.6710,94.0671
2018-08-02 06:45:00,72.8061,94.1282
2018-08-02 07:00:00,73.1343,94.1282
2018-08-02 07:15:00,73.6942,94.0671
2018-08-02 07:30:00,74.3506,93.6399
2018-08-02 07:45:00,75.3544,93.3042
2018-08-02 08:00:00,75.8371,91.7478
2018-08-02 08:15:00,75.7791,90.9849
2018-08-02 08:30:00,75.6633,90.8933
2018-08-02 08:45:00,75.4510,90.5576
2018-08-02 09:00:00,75.8178,90.8018
2018-08-02 09:15:00,76.7058,88.9097
2018-08-02 09:30:00,77.3043,89.1538
2018-08-02 09:45:00,78.3081,87.9636
2018-08-02 10:00:00,78.7135,86.4072
2018-08-02 10:15:00,79.6595,84.3931
2018-08-02 10:30:00,80.1421,84.4541
2018-08-02 10:45:00,80.7406,82.6841
2018-08-02 11:00:00,80.6827,82.1042
2018-08-02 11:15:00,81.3583,81.2498
2018-08-02 11:30:00,82.4394,80.8225
2018-08-02 11:45:00,83.7908,77.9233
2018-08-02 12:00:00,85.0649,75.2378
2018-08-02 12:15:00,85.1615,75.0242
2018-08-02 12:30:00,85.5669,75.4209
2018-08-02 12:45:00,85.9530,72.9490
2018-08-02 13:00:00,84.2927,75.4514
2018-08-02 13:15:00,82.8448,77.3740
2018-08-02 13:30:00,81.7831,78.9304
2018-08-02 13:45:00,81.0688,81.4023
2018-08-02 14:00:00,80.6827,83.0808
2018-08-02 14:15:00,80.5089,84.4846
2018-08-02 14:30:00,82.3043,84.7898
2018-08-02 14:45:00,84.6981,78.6558
2018-08-02 15:00:00,86.3970,72.1860
2018-08-02 15:15:00,86.0302,72.8574
2018-08-02 15:30:00,85.8565,73.8340
2018-08-02 15:45:00,86.0109,70.4465
2018-08-02 16:00:00,83.7136,74.3833
2018-08-02 16:15:00,82.8448,77.7708
2018-08-02 16:30:00,82.6325,78.6863
2018-08-02 16:45:00,82.7097,77.2520
2018-08-02 17:00:00,83.4433,76.7026
2018-08-02 17:15:00,85.3545,74.6885
2018-08-02 17:30:00,85.9144,72.4302
2018-08-02 17:45:00,84.3313,74.9021
2018-08-02 18:00:00,84.8333,75.0242
2018-08-02 18:15:00,85.3352,72.6133
2018-08-02 18:30:00,85.0649,72.6743
2018-08-02 18:45:00,84.5437,72.3997
2018-08-02 19:00:00,83.4819,74.5664
2018-08-02 19:15:00,82.6518,75.8481
2018-08-02 19:30:00,81.6672,76.5500
2018-08-02 19:45:00,80.9336,78.1064
2018-08-02 20:00:00,80.4317,79.2966
2018-08-02 20:15:00,79.8525,80.6089
2018-08-02 20:30:00,79.4857,81.9211
2018-08-02 20:45:00,79.0417,82.9893
2018-08-02 21:00:00,78.7135,83.9963
2018-08-02 21:15:00,78.4626,84.7898
2018-08-02 21:30:00,78.1730,85.7664
2018-08-02 21:45:00,77.9027,86.4988
2018-08-02 22:00:00,77.6904,87.0786
2018-08-02 22:15:00,77.5359,87.9941
2018-08-02 22:30:00,77.3043,89.0012
2018-08-02 22:45:00,77.0147,89.6726
2018-08-02 23:00:00,76.8023,90.1304
2018-08-02 23:15:00,76.5514,90.4966
2018-08-02 23:30:00,76.4548,90.8018
2018-08-02 23:45:00,76.2618,90.9543
2018-08-03 00:00:00,76.1652,91.0154
2018-08-03 00:15:00,75.9722,90.8323
2018-08-03 00:30:00,75.8178,90.8933
2018-08-03 00:45:00,75.6826,91.0459
2018-08-03 01:00:00,75.6054,90.8323
2018-08-03 01:15:00,75.5475,90.4966
2018-08-03 01:30:00,75.3544,90.4050
2018-08-03 01:45:00,75.0842,90.5576
2018-08-03 02:00:00,74.7753,90.8628
2018-08-03 02:15:00,74.4471,91.2900
2018-08-03 02:30:00,74.1382,91.6562
2018-08-03 02:45:00,73.9838,91.9919
2018-08-03 03:00:00,73.9838,92.2971
2018-08-03 03:15:00,74.0031,92.0530
2018-08-03 03:30:00,73.9258,91.7783
2018-08-03 03:45:00,73.7521,91.6868
2018-08-03 04:00:00,73.5591,91.5647
2018-08-03 04:15:00,73.4432,91.7173
2018-08-03 04:30:00,73.4239,91.8088
2018-08-03 04:45:00,73.4046,91.9614
2018-08-03 05:00:00,73.3660,92.0835
2018-08-03 05:15:00,73.2888,92.1445
2018-08-03 05:30:00,73.0764,92.3887
2018-08-03 05:45:00,72.8834,92.6328
2018-08-03 06:00:00,72.9027,92.8464
2018-08-03 06:15:00,72.9027,92.8159
2018-08-03 06:30:00,72.9799,92.5107
2018-08-03 06:45:00,73.0957,92.3276
2018-08-03 07:00:00,73.1536,92.2971
2018-08-03 07:15:00,73.1923,92.5413
2018-08-03 07:30:00,73.1923,92.6633
2018-08-03 07:45:00,73.2309,92.8464
2018-08-03 08:00:00,73.3853,92.9380
2018-08-03 08:15:00,73.8486,92.8770
2018-08-03 08:30:00,74.3892,92.4497
2018-08-03 08:45:00,74.8139,91.7783
2018-08-03 09:00:00,75.2579,91.4426
2018-08-03 09:15:00,75.9336,91.3816
2018-08-03 09:30:00,77.2656,90.1914
2018-08-03 09:45:00,77.4008,87.5669
2018-08-03 10:00:00,76.7444,88.8792
2018-08-03 10:15:00,76.8216,90.3135
2018-08-03 10:30:00,78.1344,89.5811
2018-08-03 10:45:00,78.6749,87.7805
2018-08-03 11:00:00,78.7908,88.4824
2018-08-03 11:15:00,79.7174,86.6819
2018-08-03 11:30:00,80.2966,84.7593
2018-08-03 11:45:00,80.6247,83.4165
2018-08-03 12:00:00,82.0533,81.6465
2018-08-03 12:15:00,82.5553,78.3201
2018-08-03 12:30:00,82.5553,78.2590
2018-08-03 12:45:00,83.4240,76.7332
2018-08-03 13:00:00,84.4086,75.1157
2018-08-03 13:15:00,84.4086,73.5898
2018-08-03 13:30:00,84.3313,73.6204
2018-08-03 13:45:00,83.9645,74.1392
2018-08-03 14:00:00,83.8680,74.4138
2018-08-03 14:15:00,83.4240,76.0312
2018-08-03 14:30:00,83.9452,76.8247
2018-08-03 14:45:00,84.6788,73.2847
2018-08-03 15:00:00,85.2966,70.9653
2018-08-03 15:15:00,86.3970,69.6836
2018-08-03 15:30:00,87.1885,68.9207
2018-08-03 15:45:00,88.4626,64.0684
2018-08-03 16:00:00,87.9414,65.7163
2018-08-03 16:15:00,87.4009,63.6716
2018-08-03 16:30:00,87.7677,65.5332
2018-08-03 16:45:00,86.9762,64.5566
2018-08-03 17:00:00,86.3777,67.1812
2018-08-03 17:15:00,86.2426,67.2117
2018-08-03 17:30:00,84.9298,68.4629
2018-08-03 17:45:00,83.9645,70.2634
2018-08-03 18:00:00,83.5977,71.2705
2018-08-03 18:15:00,83.4626,73.0710
2018-08-03 18:30:00,83.1151,73.8645
2018-08-03 18:45:00,82.6518,74.7495
2018-08-03 19:00:00,81.8989,75.8481
2018-08-03 19:15:00,81.2425,77.9233
2018-08-03 19:30:00,79.7560,80.5173
2018-08-03 19:45:00,78.6749,82.5315
2018-08-03 20:00:00,77.7483,84.1184
2018-08-03 20:15:00,77.3043,85.7358
2018-08-03 20:30:00,76.4162,86.8345
2018-08-03 20:45:00,76.1846,88.2993
2018-08-03 21:00:00,75.8950,88.9707
2018-08-03 21:15:00,75.5475,89.5811
2018-08-03 21:30:00,75.3544,90.0999
2018-08-03 21:45:00,75.1614,90.4050
2018-08-03 22:00:00,75.0262,90.7407
2018-08-03 22:15:00,74.9490,91.1069
2018-08-03 22:30:00,74.9297,91.2900
2018-08-03 22:45:00,74.8911,91.5647
2018-08-03 23:00:00,74.8332,91.7478
2018-08-03 23:15:00,74.7560,91.9919
2018-08-03 23:30:00,74.6787,92.2056
2018-08-03 23:45:00,74.5050,92.3582
2018-08-04 00:00:00,74.2733,92.5107
2018-08-04 00:15:00,74.2154,92.9380
2018-08-04 00:30:00,74.1189,93.0906
2018-08-04 00:45:00,73.9838,93.1821
2018-08-04 01:00:00,73.7328,93.3958
2018-08-04 01:15:00,73.5204,93.6094
2018-08-04 01:30:00,73.5204,93.7925
2018-08-04 01:45:00,73.5011,93.8840
2018-08-04 02:00:00,73.0378,93.5483
2018-08-04 02:15:00,72.6324,93.5178
2018-08-04 02:30:00,72.4007,93.5789
2018-08-04 02:45:00,72.1884,93.6094
2018-08-04 03:00:00,72.1884,93.7314
2018-08-04 03:15:00,72.2463,94.0061
2018-08-04 03:30:00,72.1691,94.0671
2018-08-04 03:45:00,71.9567,94.0671
2018-08-04 04:00:00,71.6671,93.9756
2018-08-04 04:15:00,71.4355,93.9146
2018-08-04 04:30:00,71.2038,94.0977
2018-08-04 04:45:00,71.0301,94.4028
2018-08-04 05:00:00,70.9529,94.6470
2018-08-04 05:15:00,70.7791,94.8301
2018-08-04 05:30:00,70.7019,94.9521
2018-08-04 05:45:00,70.6633,94.8606
2018-08-04 06:00:00,70.4316,94.8606
2018-08-04 06:15:00,70.2579,94.7385
2018-08-04 06:30:00,70.1806,94.8606
2018-08-04 06:45:00,70.3930,94.9216
2018-08-04 07:00:00,70.7405,94.8301
2018-08-04 07:15:00,71.0494,94.4333
2018-08-04 07:30:00,72.4394,94.2197
2018-08-04 07:45:00,73.2116,93.5483
2018-08-04 08:00:00,76.2039,91.7173
2018-08-04 08:15:00,77.2463,87.5669
2018-08-04 08:30:00,78.5398,85.0950
2018-08-04 08:45:00,79.3699,84.5762
2018-08-04 09:00:00,80.1807,80.3647
2018-08-04 09:15:00,79.7946,78.0149
2018-08-04 09:30:00,79.4085,78.2285
2018-08-04 09:45:00,80.0842,78.1370
2018-08-04 10:00:00,80.5282,77.2825
2018-08-04 10:15:00,81.2618,74.3223
2018-08-04 10:30:00,81.9182,73.2236
2018-08-04 10:45:00,82.6518,72.0945
2018-08-04 11:00:00,83.6943,70.5991
2018-08-04 11:15:00,84.4279,68.4629
2018-08-04 11:30:00,84.8719,66.8760
2018-08-04 11:45:00,85.2001,66.7844
2018-08-04 12:00:00,84.8719,67.1201
2018-08-04 12:15:00,86.6866,65.1975
2018-08-04 12:30:00,86.3970,63.9463
2018-08-04 12:45:00,87.4395,60.9556
2018-08-04 13:00:00,87.4395,62.6340
2018-08-04 13:15:00,88.1731,61.2607
2018-08-04 13:30:00,89.2542,60.2231
2018-08-04 13:45:00,89.7368,58.9414
2018-08-04 14:00:00,89.2542,59.7654
2018-08-04 14:15:00,89.7175,57.2019
2018-08-04 14:30:00,91.1268,56.1338
2018-08-04 14:45:00,91.7059,55.4014
2018-08-04 15:00:00,91.5901,54.7300
2018-08-04 15:15:00,91.1461,55.4319
2018-08-04 15:30:00,91.7638,54.3943
2018-08-04 15:45:00,92.8642,53.7839
2018-08-04 16:00:00,93.2310,51.1289
2018-08-04 16:15:00,93.1731,51.0068
2018-08-04 16:30:00,93.5592,51.5867
2018-08-04 16:45:00,93.3662,50.0303
2018-08-04 17:00:00,93.5592,51.3425
2018-08-04 17:15:00,93.5978,50.4575
2018-08-04 17:30:00,93.3855,50.8848
2018-08-04 17:45:00,93.1345,50.3965
2018-08-04 18:00:00,93.2696,50.2134
2018-08-04 18:15:00,93.1538,50.2134
2018-08-04 18:30:00,92.9221,50.2744
2018-08-04 18:45:00,91.6480,51.7087
2018-08-04 19:00:00,90.3546,53.2651
2018-08-04 19:15:00,89.4665,54.6384
2018-08-04 19:30:00,88.4047,56.1338
2018-08-04 19:45:00,87.2657,57.6597
2018-08-04 20:00:00,86.0881,59.7349
2018-08-04 20:15:00,85.0070,60.9250
2018-08-04 20:30:00,84.0225,63.1833
2018-08-04 20:45:00,83.0958,64.9534
2018-08-04 21:00:00,82.3815,65.6553
2018-08-04 21:15:00,81.9954,66.5098
2018-08-04 21:30:00,81.4742,69.5920
2018-08-04 21:45:00,81.0688,71.5757
2018-08-04 22:00:00,80.6247,72.1250
2018-08-04 22:15:00,80.2773,73.0710
2018-08-04 22:30:00,79.8718,74.1086
2018-08-04 22:45:00,79.4664,74.1392
2018-08-04 23:00:00,79.0610,75.5430
2018-08-04 23:15:00,78.6363,76.8247
2018-08-04 23:30:00,78.1730,77.4656
2018-08-04 23:45:00,77.7290,77.8013
2018-08-05 00:00:00,77.3815,78.4116
2018-08-05 00:15:00,77.0340,79.4492
2018-08-05 00:30:00,76.5514,80.6394
2018-08-05 00:45:00,76.2811,81.7075
2018-08-05 01:00:00,75.9529,82.2874
2018-08-05 01:15:00,75.5861,82.8672
2018-08-05 01:30:00,75.2579,83.4775
2018-08-05 01:45:00,74.9683,84.1184
2018-08-05 02:00:00,74.6787,84.6372
2018-08-05 02:15:00,74.3892,85.2476
2018-08-05 02:30:00,74.0803,85.7053
2018-08-05 02:45:00,73.8679,86.4377
2018-08-05 03:00:00,73.7135,86.8345
2018-08-05 03:15:00,73.5204,87.1396
2018-08-05 03:30:00,73.2888,87.5364
2018-08-05 03:45:00,73.1150,87.9026
2018-08-05 04:00:00,72.9220,88.4519
2018-08-05 04:15:00,72.6903,88.8486
2018-08-05 04:30:00,72.4394,89.0928
2018-08-05 04:45:00,72.2463,89.5505
2018-08-05 05:00:00,72.0532,89.9778
2018-08-05 05:15:00,71.9374,90.3745
2018-08-05 05:30:00,71.7251,90.4355
2018-08-05 05:45:00,71.5706,91.0459
2018-08-05 06:00:00,71.4741,91.2900
2018-08-05 06:15:00,71.3583,91.3206
2018-08-05 06:30:00,71.3776,91.5647
2018-08-05 06:45:00,71.6671,91.7783
2018-08-05 07:00:00,72.2463,92.1140
2018-08-05 07:15:00,73.1923,92.0835
2018-08-05 07:30:00,74.7946,90.6187
2018-08-05 07:45:00,76.1652,88.2993
2018-08-05 08:00:00,77.9992,86.8650
2018-08-05 08:15:00,79.8525,83.2029
2018-08-05 08:30:00,81.1653,79.8459
2018-08-05 08:45:00,81.8217,77.0383
2018-08-05 09:00:00,82.6132,76.0618
2018-08-05 09:15:00,84.3506,75.1157
2018-08-05 09:30:00,85.2387,72.2471
2018-08-05 09:45:00,85.9916,70.0803
2018-08-05 10:00:00,86.3777,69.7751
2018-08-05 10:15:00,87.2464,66.9065
2018-08-05 10:30:00,87.7870,66.4792
2018-08-05 10:45:00,88.2503,66.1741
2018-08-05 11:00:00,88.6364,63.6106
2018-08-05 11:15:00,89.0225,62.7256
2018-08-05 11:30:00,89.2928,61.0471
2018-08-05 11:45:00,90.4125,60.9556
2018-08-05 12:00:00,91.3005,57.6902
2018-08-05 12:15:00,90.2580,58.9109
2018-08-05 12:30:00,90.2387,58.4531
2018-08-05 12:45:00,92.3044,58.7583
2018-08-05 13:00:00,94.6982,54.9741
2018-08-05 13:15:00,93.8681,52.5327
2018-08-05 13:30:00,94.7175,52.8379
2018-08-05 13:45:00,94.7175,51.7393
2018-08-05 14:00:00,95.7793,49.7251
2018-08-05 14:15:00,95.8758,47.2837
2018-08-05 14:30:00,96.4357,47.3752
2018-08-05 14:45:00,97.0535,47.2532
2018-08-05 15:00:00,97.7098,46.5818
2018-08-05 15:15:00,98.2697,45.4526
2018-08-05 15:30:00,97.7870,46.0325
2018-08-05 15:45:00,98.1538,45.3000
2018-08-05 16:00:00,98.3662,45.4832
2018-08-05 16:15:00,98.0573,45.6968
2018-08-05 16:30:00,98.1538,45.1780
2018-08-05 16:45:00,97.7484,46.2766
2018-08-05 17:00:00,97.9415,44.9338
2018-08-05 17:15:00,97.9608,45.0559
2018-08-05 17:30:00,97.1307,45.5747
2018-08-05 17:45:00,95.8372,46.2156
2018-08-05 18:00:00,94.3700,47.4668
2018-08-05 18:15:00,93.2310,51.4951
2018-08-05 18:30:00,92.0534,54.5164
2018-08-05 18:45:00,90.9530,56.8052
2018-08-05 19:00:00,90.2966,59.0024
2018-08-05 19:15:00,89.5823,60.6504
2018-08-05 19:30:00,88.7908,62.2068
2018-08-05 19:45:00,87.9221,62.4509
2018-08-05 20:00:00,87.2657,63.5496
2018-08-05 20:15:00,86.5321,65.1365
2018-08-05 20:30:00,85.9530,67.1812
2018-08-05 20:45:00,85.4703,66.9065
2018-08-05 21:00:00,84.9491,65.9604
2018-08-05 21:15:00,84.4665,67.0591
2018-08-05 21:30:00,84.0032,68.3408
2018-08-05 21:45:00,83.5784,69.7751
2018-08-05 22:00:00,83.1923,71.0874
2018-08-05 22:15:00,82.8448,72.0640
2018-08-05 22:30:00,82.4587,73.1321
2018-08-05 22:45:00,82.0340,73.9866
2018-08-05 23:00:00,81.6093,75.2378
2018-08-05 23:15:00,81.1074,76.3364
2018-08-05 23:30:00,80.8178,76.7637
2018-08-05 23:45:00,80.5475,76.9468
2018-08-06 00:00:00,80.2579,77.7097
2018-08-06 00:15:00,79.8525,78.5337
2018-08-06 00:30:00,79.5630,79.2661
2018-08-06 00:45:00,79.2348,79.9985
2018-08-06 01:00:00,78.9452,80.8530
2018-08-06 01:15:00,78.6942,81.4939
2018-08-06 01:30:00,78.4433,82.4094
2018-08-06 01:45:00,78.2502,82.9587
2018-08-06 02:00:00,78.0378,83.3555
2018-08-06 02:15:00,77.6711,84.1184
2018-08-06 02:30:00,77.2077,84.6372
2018-08-06 02:45:00,76.7251,85.5833
2018-08-06 03:00:00,76.5514,86.1021
2018-08-06 03:15:00,76.2232,86.8345
2018-08-06 03:30:00,76.0494,87.2922
2018-08-06 03:45:00,75.7791,87.5364
2018-08-06 04:00:00,75.5089,87.9026
2018-08-06 04:15:00,75.3158,88.2993
2018-08-06 04:30:00,75.1807,88.7876
2018-08-06 04:45:00,75.0262,89.2454
2018-08-06 05:00:00,74.8139,89.6116
2018-08-06 05:15:00,74.5436,89.8557
2018-08-06 05:30:00,74.2540,90.2524
2018-08-06 05:45:00,74.1189,90.6492
2018-08-06 06:00:00,73.8872,90.7407
2018-08-06 06:15:00,73.7328,91.2595
2018-08-06 06:30:00,73.6942,91.3816
2018-08-06 06:45:00,73.8486,91.3511
2018-08-06 07:00:00,74.2926,90.7407
2018-08-06 07:15:00,75.2579,90.4355
2018-08-06 07:30:00,76.7444,88.5129
2018-08-06 07:45:00,78.7908,84.6372
2018-08-06 08:00:00,80.5282,80.4563
2018-08-06 08:15:00,81.5514,78.8694
2018-08-06 08:30:00,81.9182,76.7026
2018-08-06 08:45:00,83.0186,75.4819
2018-08-06 09:00:00,83.5205,74.1392
2018-08-06 09:15:00,84.6981,71.1790
2018-08-06 09:30:00,85.4703,69.8972
2018-08-06 09:45:00,86.5707,68.8291
2018-08-06 10:00:00,86.6866,69.1648
2018-08-06 10:15:00,88.0765,67.0286
2018-08-06 10:30:00,88.6364,64.9839
2018-08-06 10:45:00,88.5206,64.0989
2018-08-06 11:00:00,88.9260,63.7632
2018-08-06 11:15:00,89.4665,62.9697
2018-08-06 11:30:00,90.1036,62.1152
2018-08-06 11:45:00,90.4125,61.5354
2018-08-06 12:00:00,90.5476,61.0166
2018-08-06 12:15:00,90.7986,62.0847
2018-08-06 12:30:00,92.1113,58.6973
2018-08-06 12:45:00,92.9221,56.0117
2018-08-06 13:00:00,93.2696,56.2864
2018-08-06 13:15:00,92.6519,56.1033
2018-08-06 13:30:00,93.3082,56.8357
2018-08-06 13:45:00,94.6210,52.8074
2018-08-06 14:00:00,94.3700,53.1431
2018-08-06 14:15:00,95.0650,51.7393
2018-08-06 14:30:00,95.6249,50.8542
2018-08-06 14:45:00,96.1654,49.9998
2018-08-06 15:00:00,97.2658,48.5349
2018-08-06 15:15:00,97.3044,47.6804
2018-08-06 15:30:00,97.2272,48.0466
2018-08-06 15:45:00,97.2272,47.3142
2018-08-06 16:00:00,97.7870,47.8635
2018-08-06 16:15:00,98.1732,46.6428
2018-08-06 16:30:00,98.9840,45.6968
2018-08-06 16:45:00,98.8102,46.2461
2018-08-06 17:00:00,98.7137,46.5208
2018-08-06 17:15:00,98.3855,47.1311
2018-08-06 17:30:00,97.6519,46.3987
2018-08-06 17:45:00,96.8604,48.8401
2018-08-06 18:00:00,94.6017,51.3120
2018-08-06 18:15:00,93.2310,52.4106
2018-08-06 18:30:00,89.6789,57.3545
2018-08-06 18:45:00,87.5746,56.9272
2018-08-06 19:00:00,87.7290,57.6902
2018-08-06 19:15:00,87.8642,57.1714
2018-08-06 19:30:00,87.7484,56.3779
2018-08-06 19:45:00,87.0727,56.4084
2018-08-06 20:00:00,86.3777,58.3005
2018-08-06 20:15:00,85.6634,58.8499
2018-08-06 20:30:00,84.9298,59.1245
2018-08-06 20:45:00,84.1769,61.2607
2018-08-06 21:00:00,83.3661,63.6716
2018-08-06 21:15:00,82.7097,65.8384
2018-08-06 21:30:00,82.2850,67.7610
2018-08-06 21:45:00,81.9182,69.4089
2018-08-06 22:00:00,81.4742,71.0264
2018-08-06 22:15:00,81.0495,72.9490
2018-08-06 22:30:00,80.7213,73.9866
2018-08-06 22:45:00,80.2966,75.1462
2018-08-06 23:00:00,79.9491,76.4280
2018-08-06 23:15:00,79.6402,77.2520
2018-08-06 23:30:00,79.3699,77.8318
2018-08-06 23:45:00,79.0996,78.5032
2018-08-07 00:00:00,78.9452,79.4492
2018-08-07 00:15:00,78.7328,80.4563
2018-08-07 00:30:00,78.5205,81.2192
2018-08-07 00:45:00,78.3081,81.9822
2018-08-07 01:00:00,77.9992,82.5925
2018-08-07 01:15:00,77.8641,83.2639
2018-08-07 01:30:00,77.7676,83.7217
2018-08-07 01:45:00,77.5552,84.1489
2018-08-07 02:00:00,77.3236,84.6982
2018-08-07 02:15:00,77.0147,85.4001
2018-08-07 02:30:00,76.7444,85.9189
2018-08-07 02:45:00,76.5514,86.2546
2018-08-07 03:00:00,76.2811,86.6208
2018-08-07 03:15:00,76.0687,87.1091
2018-08-07 03:30:00,75.7405,87.4753
2018-08-07 03:45:00,75.5668,87.9331
2018-08-07 04:00:00,75.2579,88.7266
2018-08-07 04:15:00,75.0649,89.2759
2018-08-07 04:30:00,74.9683,89.4895
2018-08-07 04:45:00,74.8525,89.7947
2018-08-07 05:00:00,74.8911,90.2219
2018-08-07 05:15:00,74.9876,90.4966
2018-08-07 05:30:00,75.0842,90.8018
2018-08-07 05:45:00,75.0649,90.8323
2018-08-07 06:00:00,74.9104,90.7407
2018-08-07 06:15:00,74.6981,90.8018
2018-08-07 06:30:00,74.6787,91.1375
2018-08-07 06:45:00,74.8911,91.1985
2018-08-07 07:00:00,75.3544,91.0459
2018-08-07 07:15:00,76.1266,90.7407
2018-08-07 07:30:00,77.4201,89.5505
2018-08-07 07:45:00,78.8487,87.5364
2018-08-07 08:00:00,79.8525,86.4683
2018-08-07 08:15:00,81.8410,82.4094
2018-08-07 08:30:00,83.1537,81.1582
2018-08-07 08:45:00,84.8526,78.7168
2018-08-07 09:00:00,85.8371,74.9021
2018-08-07 09:15:00,85.8565,72.8269
2018-08-07 09:30:00,87.2078,71.7588
2018-08-07 09:45:00,88.4433,68.7681
2018-08-07 10:00:00,88.3468,65.6858
2018-08-07 10:15:00,89.2349,66.0825
2018-08-07 10:30:00,89.5823,64.9534
2018-08-07 10:45:00,88.7908,64.8923
2018-08-07 11:00:00,89.0032,64.2515
2018-08-07 11:15:00,90.3932,60.6504
2018-08-07 11:30:00,91.2619,59.7043
2018-08-07 11:45:00,92.1113,59.3076
2018-08-07 12:00:00,93.8874,56.5000
2018-08-07 12:15:00,93.5592,57.1714
2018-08-07 12:30:00,95.1036,54.7300
2018-08-07 12:45:00,95.6249,53.6924
2018-08-07 13:00:00,95.4511,53.7229
2018-08-07 13:15:00,93.7716,55.7676
2018-08-07 13:30:00,93.7716,55.7676
2018-08-07 13:45:00,94.5052,53.9976
2018-08-07 14:00:00,94.3507,53.3567
2018-08-07 14:15:00,92.5940,56.4084
2018-08-07 14:30:00,89.1383,60.5894
2018-08-07 14:45:00,85.3545,65.1975
